eventID,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,eventDate,eventTime,startDayOfYear,country,countryCode,locality,locationID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,type,ownerInstitutionCode,eventRemarks
2017-RICKER-1,Area Survey,Observer Time,95,Acre,2017-07-15,,196,United States of America,USA,Groton,RICKER,44.2470054,-72.244541,WGS94,10,Event,VCE,"Observed family of common loons (2 juveniles, 2 adults) from 8:35 to 10:40 AM on 7/15/17, swimming, diving, & floating. I was unable to pinpoint their nest, but an artificial nest platform was seen in an area of Ricker Pond where loons nested in 2015 successfully. One adult ""hooted"" (sounding like ""woo-oo"") probably to the 2 juveniles; another time one adult rose out of the water and flapped its wings. One adult came within about 10 feet of a canoe with 2 paddlers. Weather was cloudy with sunbreaks and light airs to breezes; 60s air temperature (F)."
2017-ROOD-1,Area Survey,Observer Time,23,Acre,2017-07-15,,196,United States of America,USA,Williamstown,ROOD,44.0770076,-72.5889944,WGS94,10,Event,VCE,
2017-ROUND (NEWBRY)-1,Area Survey,Observer Time,30,Acre,2017-07-15,,196,United States of America,USA,Newbury,ROUND (NEWBRY),44.1053421,-72.1589818,WGS94,10,Event,VCE,
2017-ROUND (SHEFLD)-1,Area Survey,Observer Time,13,Acre,2017-07-15,,196,United States of America,USA,Sheffield,ROUND (SHEFLD),44.6775511,-72.1503784,WGS94,10,Event,VCE,
2017-RUNNEMEDE-1,Area Survey,Observer Time,62,Acre,2017-07-15,,196,United States of America,USA,Windsor,RUNNEMEDE,43.4839605,-72.3892576,WGS94,10,Event,VCE,
2017-SADAWGA-1,Area Survey,Observer Time,194,Acre,2017-07-15,,196,United States of America,USA,Whitingham,SADAWGA,42.78036,-72.8762088,WGS94,10,Event,VCE,
2017-SALEM-1,Area Survey,Observer Time,764,Acre,2017-07-15,,196,United States of America,USA,Derby,SALEM,44.9292138,-72.1037106,WGS94,10,Event,VCE,"Saw 3 adult loons feeding together out on lake in the southeast quadrant, 1 adult loon feeding alone toward center of lake not too far from the other 3, and 1 adult loon flew over our head in the direction of little lake salem"
2017-SEARSBURG-1,Area Survey,Observer Time,25,Acre,2017-07-15,,196,United States of America,USA,Searsburg,SEARSBURG,42.92,-72.93,WGS94,10,Event,VCE,
2017-SEYMOUR-1,Area Survey,Observer Time,1769,Acre,2017-07-15,,196,United States of America,USA,Morgan,SEYMOUR,44.8969923,-71.9817632,WGS94,10,Event,VCE,
2017-SHADOW (CONCRD)-1,Area Survey,Observer Time,128,Acre,2017-07-15,,196,United States of America,USA,Concord,SHADOW (CONCRD),44.4003367,-71.8734249,WGS94,10,Event,VCE,one on lake and one on nest
2017-SHADOW (GLOVER)-1,Area Survey,Observer Time,210,Acre,2017-07-15,,196,United States of America,USA,Glover,SHADOW (GLOVER),44.668103,-72.226571,WGS94,10,Event,VCE,
2017-SHELBURNE-1,Area Survey,Observer Time,452,Acre,2017-07-15,,196,United States of America,USA,Shelburne,SHELBURNE,44.3867182,-73.1606809,WGS94,10,Event,VCE,
2017-SILVER (BARNRD)-1,Area Survey,Observer Time,84,Acre,2017-07-15,,196,United States of America,USA,Barnard,SILVER (BARNRD),43.7297902,-72.6106541,WGS94,10,Event,VCE,
2017-SILVER (LEICTR)-1,Area Survey,Observer Time,101,Acre,2017-07-15,,196,United States of America,USA,Leicester,SILVER (LEICTR),43.88,-73.05,WGS94,10,Event,VCE,"1 Adult was on the nest,  Another adult was away from the nest on the lake."
2017-SOMERSET-1,Area Survey,Observer Time,1568,Acre,2017-07-15,,196,United States of America,USA,Somerset,SOMERSET,43.009708,-72.952621,WGS94,10,Event,VCE,"1 adult prior to narrows, 2 adults Dandeneau cove 1 on the nest, 1 adult NW trib, 2 adults and 2 chicks NE trib"
2017-SOUTH (EDEN)-1,Area Survey,Observer Time,103,Acre,2017-07-15,,196,United States of America,USA,Eden,SOUTH (EDEN),44.68,-72.53,WGS94,10,Event,VCE,
2017-SOUTH (MARLBR)-1,Area Survey,Observer Time,68,Acre,2017-07-15,,196,United States of America,USA,Marlboro,SOUTH (MARLBR),42.8445262,-72.7128712,WGS94,10,Event,VCE,"From my kayak I, observed 2 adult loons and 2 chicks (about 1 month old). They were in the SE area of the pond. Both parents were somewhat distant from the 2 chicks."
2017-SOUTH AMERICA-1,Area Survey,Observer Time,29,Acre,2017-07-15,,196,United States of America,USA,Ferdinand,SOUTH AMERICA,44.7056067,-71.7431474,WGS94,10,Event,VCE,
2017-SOUTH BAY-1,Area Survey,Observer Time,470,Acre,2017-07-15,,196,United States of America,USA,Newport City,SOUTH BAY,44.93,-72.2,WGS94,10,Event,VCE,lone adult in middle of south bay
2017-SPECTACLE-1,Area Survey,Observer Time,103,Acre,2017-07-15,,196,United States of America,USA,Brighton,SPECTACLE,44.8006048,-71.8503722,WGS94,10,Event,VCE,
2017-SPRING (SHRWBY)-1,Area Survey,Observer Time,66,Acre,2017-07-15,,196,United States of America,USA,Shrewsbury,SPRING (SHRWBY),43.4959033,-72.918992,WGS94,10,Event,VCE,"two adults out on the water, seen fishing most of the time I was there. No chicks seen."
2017-STILES-1,Area Survey,Observer Time,135,Acre,2017-07-15,,196,United States of America,USA,Waterford,STILES,44.42,-71.93,WGS94,10,Event,VCE,
2017-STOUGHTON-1,Area Survey,Observer Time,56,Acre,2017-07-15,,196,United States of America,USA,Weathersfield,STOUGHTON,43.3792397,-72.4998126,WGS94,10,Event,VCE,
2017-SUGAR HILL-1,Area Survey,Observer Time,63,Acre,2017-07-15,,196,United States of America,USA,Goshen,SUGAR HILL,43.92,-73,WGS94,10,Event,VCE,"pair of loons and one chick , NE cove in fog"
2017-SUNSET (MARLBR)-1,Area Survey,Observer Time,96,Acre,2017-07-15,,196,United States of America,USA,Marlboro,SUNSET (MARLBR),42.92,-72.68,WGS94,10,Event,VCE,1 adult and 1 chick
2017-THURMAN W. DIX-1,Area Survey,Observer Time,123,Acre,2017-07-15,,196,United States of America,USA,Orange,THURMAN W. DIX,44.18,-72.42,WGS94,10,Event,VCE,"2 adults and one 4-week old chick initially observed resting near mid-western shore. All gradually made their way toward center of reservoir, where parents started diving for food and then feeding the chick. Chick was also observed diving for short periods of time. After ~ one hour, adults were alerted to an eagle, which was soaring high over the area. After wailing for a short time, the eagle flew out of view. Shortly after, the adults wailed again, where upon an osprey flew over the water and perched on tree at far northern shore. Loons did not vocalize again before I left. Osprey was still perched on same tree when I departed."
2017-TICKLENAKED-1,Area Survey,Observer Time,54,Acre,2017-07-15,,196,United States of America,USA,Ryegate,TICKLENAKED,44.1892294,-72.0987041,WGS94,10,Event,VCE,
2017-TURTLE-1,Area Survey,Observer Time,27,Acre,2017-07-15,,196,United States of America,USA,Holland,TURTLE,44.9933797,-71.9198182,WGS94,10,Event,VCE,
2017-WALLACE-1,Area Survey,Observer Time,532,Acre,2017-07-15,,196,United States of America,USA,Canaan,WALLACE,45.0119905,-71.6256445,WGS94,10,Event,VCE,
2017-WALLINGFORD-1,Area Survey,Observer Time,87,Acre,2017-07-15,,196,United States of America,USA,Wallingford,WALLINGFORD,43.4145161,-72.9095466,WGS94,10,Event,VCE,observed 2 adults and 2 chicks
2017-WANTASTIQUET-1,Area Survey,Observer Time,44,Acre,2017-07-15,,196,United States of America,USA,Weston,WANTASTIQUET,43.3,-72.82,WGS94,10,Event,VCE,breeding pair with two chicks hatched in last 48 hours
2017-TUTTLE (HARDWK)-1,Area Survey,Observer Time,21,Acre,2017-07-15,,196,United States of America,USA,Hardwick,TUTTLE (HARDWK),44.5581086,-72.310105,WGS94,10,Event,VCE,
2017-WARDEN-1,Area Survey,Observer Time,46,Acre,2017-07-15,,196,United States of America,USA,Barnet,WARDEN,44.3300597,-72.0781505,WGS94,10,Event,VCE,
2017-WATERBURY-1,Area Survey,Observer Time,839,Acre,2017-07-15,,196,United States of America,USA,Waterbury,WATERBURY,44.38,-72.77,WGS94,10,Event,VCE,"Three adults together, talking quietly to each other, not far from dam."
2017-WEST HILL-1,Area Survey,Observer Time,46,Acre,2017-07-15,,196,United States of America,USA,Cabot,WEST HILL,44.4177364,-72.3429895,WGS94,10,Event,VCE,
2017-WEST MOUNTAIN-1,Area Survey,Observer Time,60,Acre,2017-07-15,,196,United States of America,USA,Maidstone,WEST MOUNTAIN,44.6892181,-71.6620338,WGS94,10,Event,VCE,
2017-WHEELER (BRUNWK)-1,Area Survey,Observer Time,66,Acre,2017-07-15,,196,United States of America,USA,Brunswick,WHEELER (BRUNWK),44.708384,-71.6395333,WGS94,10,Event,VCE,
2017-WOLCOTT-1,Area Survey,Observer Time,74,Acre,2017-07-15,,196,United States of America,USA,Wolcott,WOLCOTT,44.56532569,-72.42045722,WGS94,10,Event,VCE,"5 adults , 1 juvenille"
2017-WOODBURY-1,Area Survey,Observer Time,142,Acre,2017-07-15,,196,United States of America,USA,Woodbury,WOODBURY,44.43,-72.42,WGS94,10,Event,VCE,"2 adults swimming on NW shore, within site of boat launch. One called to the other. they were diving, 20-50 secs in duration. occasionally they floated next to each other and bobbed their heads together, like they were kissing each other. Also, when they were side by side, they one time quickly and repeatedly duck their heads in & out of the water.  At 9:40, when we were leaving the pond, we couls hear one of them call, but could not see them.  EH note: possible intruder, 2 chicks on the pond but not observed"
2017-WOODWARD-1,Area Survey,Observer Time,106,Acre,2017-07-15,,196,United States of America,USA,Plymouth,WOODWARD,43.56577923,-72.75853066,WGS94,10,Event,VCE,
2017-WRIGHTSVILLE-1,Area Survey,Observer Time,190,Acre,2017-07-15,,196,United States of America,USA,East Montpelier,WRIGHTSVILLE,44.32345335,-72.57340942,WGS94,10,Event,VCE,
2017-ZACK WOODS-1,Area Survey,Observer Time,23,Acre,2017-07-15,,196,United States of America,USA,Hyde Park,ZACK WOODS,44.6106072,-72.5012221,WGS94,10,Event,VCE,
2018-ABENAKI-1,Area Survey,Observer Time,44,Acre,2018-07-20,,201,United States of America,USA,Thetford,ABENAKI,43.8328472,-72.2345354,WGS94,10,Event,VCE,7/20
2018-AMHERST-1,Area Survey,Observer Time,81,Acre,2018-07-21,,202,United States of America,USA,Plymouth,AMHERST,43.4856261,-72.7042639,WGS94,10,Event,VCE,3 ad on 7/23 michael foster
2018-ARROWHEAD MOUNTAIN-1,Area Survey,Observer Time,760,Acre,2018-07-20,,201,United States of America,USA,Milton,ARROWHEAD MOUNTAIN,44.67,-73.1,WGS94,10,Event,VCE,7/20
2018-BAKER (BARTON)-1,Area Survey,Observer Time,51,Acre,2018-07-21,,202,United States of America,USA,Barton,BAKER (BARTON),44.746438,-72.2348255,WGS94,10,Event,VCE,0A anna autillo ebird
2018-BALD HILL-1,Area Survey,Observer Time,108,Acre,2018-07-21,,202,United States of America,USA,Westmore,BALD HILL,44.7394947,-71.9778742,WGS94,10,Event,VCE,possible chick just hatched
2018-BEAN (SUTTON)-1,Area Survey,Observer Time,30,Acre,2018-07-21,,202,United States of America,USA,Sutton,BEAN (SUTTON),44.6983842,-72.0862101,WGS94,10,Event,VCE,3A on ebird at 7pm
2018-BEAVER (HOLLND)-1,Area Survey,Observer Time,40,Acre,2018-07-21,,202,United States of America,USA,Holland,BEAVER (HOLLND),45.0047684,-71.9398184,WGS94,10,Event,VCE,
2018-BEEBE (HUBDTN)-1,Area Survey,Observer Time,111,Acre,2018-07-21,,202,United States of America,USA,Hubbardton,BEEBE (HUBDTN),43.7342306,-73.1831677,WGS94,10,Event,VCE,
2018-BEEBE (SUNDLD)-1,Area Survey,Observer Time,13,Acre,2018-07-21,,202,United States of America,USA,Sunderland,BEEBE (SUNDLD),43.0523,-73.0320481,WGS94,10,Event,VCE,
2018-BEECHER-1,Area Survey,Observer Time,15,Acre,2018-07-21,,202,United States of America,USA,Brighton,BEECHER,44.8117157,-71.849539,WGS94,10,Event,VCE,
2018-BERLIN-1,Area Survey,Observer Time,293,Acre,2018-07-21,,202,United States of America,USA,Berlin,BERLIN,44.18,-72.58,WGS94,10,Event,VCE,7/18/2018 1A
2018-BOMOSEEN-1,Area Survey,Observer Time,2360,Acre,2018-07-21,,202,United States of America,USA,Castleton,BOMOSEEN,43.6442324,-73.2131665,WGS94,10,Event,VCE,
2018-BOURN-1,Area Survey,Observer Time,48,Acre,2018-07-21,,202,United States of America,USA,Sunderland,BOURN,43.1061882,-73.0020474,WGS94,10,Event,VCE,
2018-BRANCH-1,Area Survey,Observer Time,34,Acre,2018-07-21,,202,United States of America,USA,Sunderland,BRANCH,43.0809107,-73.0189922,WGS94,10,Event,VCE,
2018-BROWNINGTON-1,Area Survey,Observer Time,139,Acre,2018-07-21,,202,United States of America,USA,Brownington,BROWNINGTON,44.8786588,-72.1476007,WGS94,10,Event,VCE,
2018-BRUCE-1,Area Survey,Observer Time,27,Acre,2018-07-21,,202,United States of America,USA,Sutton,BRUCE,44.6403295,-72.187046,WGS94,10,Event,VCE,
2018-BUCK-1,Area Survey,Observer Time,39,Acre,2018-07-21,,202,United States of America,USA,Woodbury,BUCK,44.462555,-72.3995513,WGS94,10,Event,VCE,
2018-BURR (SUDBRY)-1,Area Survey,Observer Time,85,Acre,2018-07-21,,202,United States of America,USA,Sudbury,BURR (SUDBRY),43.77,-73.18,WGS94,10,Event,VCE,
2018-CARMI-1,Area Survey,Observer Time,1401,Acre,2018-07-20,,201,United States of America,USA,Franklin,CARMI,44.9714333,-72.877911,WGS94,10,Event,VCE,"7/20/2018, 1A 7/22 Noah Kahn and 7/19 Emenaker"
2018-CASPIAN-1,Area Survey,Observer Time,789,Acre,2018-07-21,,202,United States of America,USA,Greensboro,CASPIAN,44.58,-72.32,WGS94,10,Event,VCE,
2018-CENTER-1,Area Survey,Observer Time,79,Acre,2018-07-21,,202,United States of America,USA,Newark,CENTER,44.7144953,-71.9198175,WGS94,10,Event,VCE,
2018-CHANDLER (WHLOCK)-1,Area Survey,Observer Time,68,Acre,2018-07-21,,202,United States of America,USA,Wheelock,CHANDLER (WHLOCK),44.53,-72.1,WGS94,10,Event,VCE,
2018-CHARLESTON-1,Area Survey,Observer Time,40,Acre,2018-07-21,,202,United States of America,USA,Charleston,CHARLESTON,44.8928256,-72.0531538,WGS94,10,Event,VCE,0 Ad Ellen Valley
2018-CHITTENDEN-1,Area Survey,Observer Time,702,Acre,2018-07-21,,202,United States of America,USA,Chittenden,CHITTENDEN,43.73,-72.92,WGS94,10,Event,VCE,
2018-TILDYS-1,Area Survey,Observer Time,33,Acre,2018-07-21,,202,United States of America,USA,Glover,TILDYS,44.65,-72.2,WGS94,10,Event,VCE,
2018-CLYDE-1,Area Survey,Observer Time,186,Acre,2018-07-21,,202,United States of America,USA,Derby,CLYDE,44.9353246,-72.1712124,WGS94,10,Event,VCE,from shore
2018-COITS-1,Area Survey,Observer Time,40,Acre,2018-07-21,,202,United States of America,USA,Cabot,COITS,44.4472777,-72.3295486,WGS94,10,Event,VCE,
2018-COLBY-1,Area Survey,Observer Time,20,Acre,2018-07-21,,202,United States of America,USA,Plymouth,COLBY,43.47,-72.67,WGS94,10,Event,VCE,
2018-COLES-1,Area Survey,Observer Time,125,Acre,2018-07-21,,202,United States of America,USA,Walden,COLES,44.52,-72.22,WGS94,10,Event,VCE,
2018-COLLINS-1,Area Survey,Observer Time,16,Acre,2018-07-21,,202,United States of America,USA,Hyde Park,COLLINS,44.6214402,-72.5042778,WGS94,10,Event,VCE,2 flew off 8:30 and 8:45
2018-COMERFORD-1,Area Survey,Observer Time,777,Acre,2018-07-21,,202,United States of America,USA,Waterford,COMERFORD,44.33,-72.02,WGS94,10,Event,VCE,
2018-CRYSTAL (BARTON)-1,Area Survey,Observer Time,763,Acre,2018-07-21,,202,United States of America,USA,Barton,CRYSTAL (BARTON),44.7467161,-72.1762128,WGS94,10,Event,VCE,
2018-CURTIS-1,Area Survey,Observer Time,72,Acre,2018-07-21,,202,United States of America,USA,Calais,CURTIS,44.38,-72.5,WGS94,10,Event,VCE,
2018-DANIELS-W-1,Area Survey,Observer Time,20,Acre,2018-07-21,,202,United States of America,USA,Glover,DANIELS-W,44.68,-72.28,WGS94,10,Event,VCE,possible late nest hidden
2018-DANIELS-1,Area Survey,Observer Time,66,Acre,2018-07-21,,202,United States of America,USA,Glover,DANIELS,44.6767173,-72.2626038,WGS94,10,Event,VCE,
2018-DERBY-1,Area Survey,Observer Time,207,Acre,2018-07-21,,202,United States of America,USA,Derby,DERBY,44.9542134,-72.1162109,WGS94,10,Event,VCE,
2018-DEWEYS MILL-1,Area Survey,Observer Time,56,Acre,2018-07-21,,202,United States of America,USA,Hartford,DEWEYS MILL,43.65,-72.4,WGS94,10,Event,VCE,7/18 1A Sarah Carline
2018-VALLEY-1,Area Survey,Observer Time,88,Acre,2018-07-21,,202,United States of America,USA,Woodbury,VALLEY,44.447,-72.441,WGS94,10,Event,VCE,7:30 4A+2A flying.  8:15 only 2A obs.
2018-DUCK (CRAFBY)-1,Area Survey,Observer Time,9,Acre,2018-07-21,,202,United States of America,USA,Craftsbury,DUCK (CRAFBY),44.6733838,-72.3651069,WGS94,10,Event,VCE,Often 1A - melinda patterson
2018-DUNMORE-1,Area Survey,Observer Time,985,Acre,2018-07-21,,202,United States of America,USA,Salisbury,DUNMORE,43.9020068,-73.0753915,WGS94,10,Event,VCE,
2018-EAST LONG-1,Area Survey,Observer Time,188,Acre,2018-07-21,,202,United States of America,USA,Woodbury,EAST LONG,44.45,-72.35,WGS94,10,Event,VCE,
2018-ECHO (CHARTN)-1,Area Survey,Observer Time,550,Acre,2018-07-21,,202,United States of America,USA,Charleston,ECHO (CHARTN),44.8603262,-71.994819,WGS94,10,Event,VCE,
2018-ECHO (HUBDTN)-1,Area Survey,Observer Time,54,Acre,2018-07-21,,202,United States of America,USA,Hubbardton,ECHO (HUBDTN),43.7458969,-73.1828902,WGS94,10,Event,VCE,
2018-ECHO (PLYMTH)-1,Area Survey,Observer Time,104,Acre,2018-07-21,,202,United States of America,USA,Plymouth,ECHO (PLYMTH),43.4734041,-72.6998192,WGS94,10,Event,VCE,
2018-EDEN-1,Area Survey,Observer Time,194,Acre,2018-07-21,,202,United States of America,USA,Eden,EDEN,44.7225493,-72.5017778,WGS94,10,Event,VCE,
2018-ELLIGO-1,Area Survey,Observer Time,174,Acre,2018-07-21,,202,United States of America,USA,Greensboro,ELLIGO,44.600052,-72.3551065,WGS94,10,Event,VCE,
2018-ELMORE-1,Area Survey,Observer Time,219,Acre,2018-07-21,,202,United States of America,USA,Elmore,ELMORE,44.5347752,-72.5253897,WGS94,10,Event,VCE,
2018-EMERALD-1,Area Survey,Observer Time,28,Acre,2018-07-21,,202,United States of America,USA,Dorset,EMERALD,43.2753523,-73.0064924,WGS94,10,Event,VCE,
2018-EWELL-1,Area Survey,Observer Time,51,Acre,2018-07-21,,202,United States of America,USA,Peacham,EWELL,44.37,-72.17,WGS94,10,Event,VCE,
2018-FAIRFIELD-1,Area Survey,Observer Time,446,Acre,2018-07-21,,202,United States of America,USA,Fairfield,FAIRFIELD,44.85,-72.98,WGS94,10,Event,VCE,
2018-FAIRLEE-1,Area Survey,Observer Time,457,Acre,2018-07-21,,202,United States of America,USA,Fairlee,FAIRLEE,43.88,-72.23,WGS94,10,Event,VCE,
2018-FERN-1,Area Survey,Observer Time,69,Acre,2018-07-21,,202,United States of America,USA,Leicester,FERN,43.8656187,-73.0698352,WGS94,10,Event,VCE,
2018-FLAGG-1,Area Survey,Observer Time,111,Acre,2018-07-21,,202,United States of America,USA,Wheelock,FLAGG,44.5653311,-72.2073241,WGS94,10,Event,VCE,
2018-FOREST (AVERLL)-1,Area Survey,Observer Time,62,Acre,2018-07-21,,202,United States of America,USA,Averill,FOREST (AVERLL),44.9847686,-71.6814803,WGS94,10,Event,VCE,
2018-FOSTERS-1,Area Survey,Observer Time,61,Acre,2018-07-21,,202,United States of America,USA,Peacham,FOSTERS,44.3297812,-72.20982,WGS94,10,Event,VCE,
2018-GALE MEADOWS-1,Area Survey,Observer Time,195,Acre,2018-07-21,,202,United States of America,USA,Londonderry,GALE MEADOWS,43.17,-72.87,WGS94,10,Event,VCE,
2018-GLEN-1,Area Survey,Observer Time,206,Acre,2018-07-21,,202,United States of America,USA,Fair Haven,GLEN,43.67,-73.23,WGS94,10,Event,VCE,
